id,lon,lat,dir,speed,lasttime,rid,rnum,rtype,low_floor,wifi
861292058748576,152981351.5,82185201.2,262,0,17.03.2025 10:53:04,123,90,А,0,0
868204004622949,152960644,82233422,183,19,17.03.2025 10:53:26,301,25,А,1,0
868204003091252,152983388.5,82175345.2,200,0,17.03.2025 10:52:33,203,74,А,0,0
868204003024238,153034100.5,82092311.6,399,38,17.03.2025 10:53:28,344,2,А,0,0
868204004620570,152913640,82249326,355,17,17.03.2025 10:53:27,222,31,А,1,0
868204005990253,153020614,82075943.6,164,9,17.03.2025 10:53:20,344,2,А,0,0
868204004639596,152944516,82187041.2,283,20,17.03.2025 10:53:27,240,37,А,1,0
860803064292812,153024814,82151398,158,38,17.03.2025 10:52:33,343,2,А,0,0
863051062824783,152984236,82172732.4,152,25,17.03.2025 10:52:40,225,33,А,1,0
866795038334312,153111451,82186759.6,101,29,17.03.2025 10:53:25,350,35,А,1,0
863051064875411,152930636.5,82180167.6,60,8,17.03.2025 10:53:23,62,8,А,1,0
863051063298433,152975344,82184250.8,239,0,17.03.2025 10:53:15,226,39,А,1,0
866854051051319,152875448.5,82145034.8,145,30,17.03.2025 10:52:54,63,8,А,1,0
863051063309396,152803156,82289886,296,56,17.03.2025 10:52:53,220,55,А,1,0
868184060802439,152974271.5,82183950,247,2,17.03.2025 10:52:58,302,29,А,1,0
866854056290490,152942864.5,82161398,164,0,17.03.2025 10:52:38,37,18,А,1,0
868184060806729,152983079.5,82101540.4,133,0,17.03.2025 10:52:44,37,18,А,1,0
866795037699301,152874776.5,82146050.8,337,31,17.03.2025 10:53:00,37,18,А,1,0
863051063285562,153012896.5,82197262,343,6,17.03.2025 10:53:17,206,32,А,1,0
866854052990614,153011041,82213015.6,73,4,17.03.2025 10:53:16,62,8,А,1,0
281003095,152960489.5,82240676.4,0,0,17.03.2025 10:53:12,215,6,А,0,0
868184060876250,152999021.5,82193918,26,11,17.03.2025 10:52:36,213,67,А,1,0
866854056320800,152765939.5,82292452.4,115,19,17.03.2025 10:51:37,241,37,А,1,0
866795035236932,152951081.5,82143996.4,163,47,17.03.2025 10:53:05,123,90,А,0,0
866854056402111,152876149,82250302,308,6,17.03.2025 10:53:18,220,55,А,1,0
863051064753295,153004411,82175722.8,38,0,17.03.2025 10:53:01,212,67,А,1,0
866854050991069,152895581.5,82151470,248,7,17.03.2025 10:53:13,36,18,А,1,0
866854056308755,152812988.5,82279146.8,193,0,17.03.2025 10:53:30,236,54,А,1,0
860803061753832,153010363,82074770.8,181,0,17.03.2025 10:51:28,343,2,А,0,0
863051063309339,152880319,82288294,308,0,17.03.2025 10:53:12,49,57,А,1,0
866854055283231,152997487,82191086,19,5,17.03.2025 10:52:38,62,8,А,1,0
866795039905144,152868352,82256020.4,138,27,17.03.2025 10:53:10,352,36,А,1,0
868184060824904,152928971.5,82201473.2,339,4,17.03.2025 10:52:36,423,51,А,0,0
863051062856280,152900132.5,82252951.6,78,44,17.03.2025 10:53:09,225,33,А,1,0
866854050924573,152989373.5,82166916.4,65,14,17.03.2025 10:51:31,81,28р,А,1,0
863051062942205,152995610.5,82189583.6,232,0,17.03.2025 10:52:31,207,32,А,1,0
869132073940075,153034921,82093471.6,88,5,17.03.2025 10:53:14,209,34,А,1,0
863051063176134,152944933,82191662,271,58,17.03.2025 10:53:28,214,6,А,1,0
866795037069968,153050737,82136031.6,122,31,17.03.2025 10:52:44,203,74,А,0,0
866854055283116,152972356,82182967.6,216,15,17.03.2025 10:52:20,240,37,А,1,0
866854056410494,152985506.5,82180508.4,41,7,17.03.2025 10:52:45,82,28р,А,1,0
866795038357313,152778293.5,82298646,293,0,17.03.2025 10:53:17,240,37,А,0,0
862531047681904,152933749,82200751.6,166,48,17.03.2025 10:53:08,227,39,А,0,0
866854055301900,152983354,82184860.4,279,0,17.03.2025 10:52:42,216,42,А,1,0
863051062822613,152926643.5,82141738.8,222,21,17.03.2025 10:53:16,237,54,А,1,0
863051063130164,152866733.5,82257463.6,319,37,17.03.2025 10:52:53,224,33,А,1,0
866854056531653,153003941.5,82177266.8,312,25,17.03.2025 10:52:43,240,37,А,1,0
866795037682687,153002644,82196602.8,58,7,17.03.2025 10:52:57,309,9а,А,1,0
863051062711097,152993791,82169002.8,55,30,17.03.2025 10:53:00,215,6,А,1,0
863051062812077,152853967,82267153.2,316,19,17.03.2025 10:52:52,236,54,А,1,0
863051062756712,152934136,82199590,166,0,17.03.2025 10:53:06,217,42,А,1,0
863051064818254,152942006.5,82163242.8,163,22,17.03.2025 10:53:42,213,67,А,1,0
866795039906241,152876467,82250026.8,343,5,17.03.2025 10:53:25,27,14,А,1,0
866795039969215,153023806,82152882.8,159,0,17.03.2025 10:53:35,209,34,А,1,0
862531042009853,152837293,82279001.2,133,29,17.03.2025 10:53:34,221,55,А,1,0
862531042130907,153022973.5,82177212.4,305,22,17.03.2025 10:52:56,420,44,А,0,0
866795037592399,152966897.5,82270242.8,12,40,17.03.2025 10:53:08,77,26,А,1,0
863051063274152,152983400.5,82184854,279,2,17.03.2025 10:53:44,213,67,А,1,0
861694033745900,153058481.5,82133098.8,119,44,17.03.2025 10:53:35,343,2,А,0,0
868204004621818,153009721,82212801.2,70,0,17.03.2025 10:53:01,213,67,А,1,0
866854053037589,152986513,82251351.6,341,46,17.03.2025 10:53:20,354,52,А,0,0
866795036200986,153026749,82148502,248,2,17.03.2025 10:53:40,344,2,А,0,0
863051063100076,152799722.5,82291006,296,24,17.03.2025 10:52:24,240,37,А,1,0
868184066406607,152983870,82173398,156,31,17.03.2025 10:53:18,212,67,А,1,0
868184067963028,153017824,82174686,125,37,17.03.2025 10:53:04,217,42,А,1,0
866192039549751,153030556,82090474.8,236,21,17.03.2025 10:53:00,343,2,А,0,0
868184066492813,153116390.5,82258142,274,35,17.03.2025 10:53:19,63,8,А,1,0
863051062756514,152936857,82187161.2,201,27,17.03.2025 10:53:20,81,28р,А,1,0
862531042815812,152950361.5,82153574,345,22,17.03.2025 10:53:16,220,55,А,1,0
868184060830430,152973226,82183303.6,231,7,17.03.2025 10:52:45,218,43,А,1,0
863051063288715,152983288,82176182,176,0,17.03.2025 10:53:40,241,37,А,1,0
869286035172720,153071119,82128366,71,0,17.03.2025 10:53:20,343,2,А,0,0
866854056351029,152811784,82277706.8,38,18,17.03.2025 10:52:44,69,13,А,1,0
866795036976205,152693483.5,82362631.6,191,0,17.03.2025 10:51:12,305,62,А,1,0
863051061664628,152804459.5,82265518,209,26,17.03.2025 10:53:32,425,36к,А,0,0
866795038359764,153012640,82168887.6,307,41,17.03.2025 10:52:24,344,2,А,0,0
863051063282734,152938172.5,82124068.4,110,45,17.03.2025 10:53:08,212,67,А,1,0
866795037473053,152825536,82283262,114,23,17.03.2025 10:53:21,28,14,А,1,0
863051063099997,152951626,82183063.6,323,33,17.03.2025 10:53:11,82,28р,А,1,0
866854051104456,153003821.5,82087890.8,211,30,17.03.2025 10:53:22,37,18,А,1,0
863051060846374,152945944,82162222,292,7,17.03.2025 10:53:00,212,67,А,1,0
866854056290581,153015752.5,82232906.8,183,29,17.03.2025 10:53:16,63,8,А,1,0
863051064957516,153043847.5,82262900.4,197,42,17.03.2025 10:53:22,73,15,А,1,0
863051062861397,152973266.5,82183482.8,232,7,17.03.2025 10:53:28,63,8,А,1,0
866795039944226,152956228,82182519.6,284,28,17.03.2025 10:53:18,27,14,А,1,0
866795035207008,153018751,82162271.6,160,27,17.03.2025 10:53:10,343,2,А,0,0
868184060812123,152983091.5,82179567.6,175,28,17.03.2025 10:52:36,81,28р,А,1,0
863051063122443,152911250.5,82263887.6,314,36,17.03.2025 10:53:18,82,28р,А,1,0
863051062944904,152950451.5,82153198,342,26,17.03.2025 10:53:19,236,54,А,1,0
861694037403860,153017480.5,82070895.6,207,51,17.03.2025 10:52:59,343,2,А,0,0
863051063140841,152946319,82162175.6,349,2,17.03.2025 10:53:38,210,40,А,1,0
863051062856116,152941631.5,82181790,80,21,17.03.2025 10:53:18,36,18,А,1,0
863051062952956,152765596,82292738.8,88,0,17.03.2025 10:51:52,241,37,А,1,0
862531044641067,152993791,82163375.6,318,0,17.03.2025 10:53:14,65,11,А,1,0
863051061641048,152916623.5,82229086,353,30,17.03.2025 10:53:16,224,33,А,1,0
863051062931554,152898725.5,82273868.4,217,32,17.03.2025 10:53:18,81,28р,А,1,0
863051062817878,153012365.5,82096218.8,306,0,17.03.2025 10:53:14,220,55,А,1,0
861292058748576,152981351.5,82185201.2,262,0,17.03.2025 10:53:04,123,90,А,0,0
868204004622949,152960692,82233217.2,160,9,17.03.2025 10:53:38,301,25,А,1,0
868204003091252,152983388.5,82175345.2,200,0,17.03.2025 10:52:33,203,74,А,0,0
868204003024238,153034097.5,82092313.2,0,38,17.03.2025 10:53:28,344,2,А,0,0
868204004620570,152913637,82249326,353,17,17.03.2025 10:53:27,222,31,А,1,0
868204005990253,153020615.5,82075943.6,164,9,17.03.2025 10:53:20,344,2,А,0,0
868204004639596,152943052,82187214,291,37,17.03.2025 10:53:35,240,37,А,1,0
860803064292812,153026818,82147866.8,158,25,17.03.2025 10:53:31,343,2,А,0,0
863051062824783,152988581.5,82167207.6,151,8,17.03.2025 10:53:41,225,33,А,1,0
866795038334312,153111448,82186758,136,29,17.03.2025 10:53:25,350,35,А,1,0
863051064875411,152930632,82180166,60,8,17.03.2025 10:53:23,62,8,А,1,0
863051063298433,152975344,82184249.2,239,0,17.03.2025 10:53:15,226,39,А,1,0
866854051051319,152875448.5,82145034.8,145,30,17.03.2025 10:52:54,63,8,А,1,0
863051063309396,152803156,82289882.8,296,56,17.03.2025 10:52:53,220,55,А,1,0
868184060802439,152974267,82183950,71,2,17.03.2025 10:52:58,302,29,А,1,0
866854056290490,152942864.5,82161398,164,0,17.03.2025 10:52:38,37,18,А,1,0
868184060806729,152983079.5,82101540.4,133,0,17.03.2025 10:52:44,37,18,А,1,0
866795037699301,152874772,82146047.6,337,31,17.03.2025 10:53:00,37,18,А,1,0
863051063285562,153012892,82197262,40,6,17.03.2025 10:53:17,206,32,А,1,0
866854052990614,153011038,82213015.6,73,4,17.03.2025 10:53:16,62,8,А,1,0
281003095,152960335,82239642.8,174,19,17.03.2025 10:53:42,215,6,А,0,0
868184060876250,152999021.5,82193918,26,11,17.03.2025 10:52:36,213,67,А,1,0
866854056320800,152765939.5,82292452.4,115,19,17.03.2025 10:51:37,241,37,А,1,0
866795035236932,152951081.5,82143996.4,163,47,17.03.2025 10:53:05,123,90,А,0,0
866854056402111,152876146,82250302,308,6,17.03.2025 10:53:18,220,55,А,1,0
863051064753295,153004448.5,82175727.6,23,6,17.03.2025 10:53:45,212,67,А,1,0
866854050991069,152895578.5,82151468.4,248,7,17.03.2025 10:53:13,36,18,А,1,0
866854056308755,152812985.5,82279146.8,193,0,17.03.2025 10:53:30,236,54,А,1,0
860803061753832,153010363,82074770.8,181,0,17.03.2025 10:51:28,343,2,А,0,0
863051063309339,152880323.5,82288290.8,308,0,17.03.2025 10:53:12,49,57,А,1,0
866854055283231,152997487,82191086,19,5,17.03.2025 10:52:38,62,8,А,1,0
866795039905144,152868352,82256020.4,138,27,17.03.2025 10:53:10,352,36,А,1,0
868184060824904,152928845.5,82201503.6,339,0,17.03.2025 10:53:07,423,51,А,0,0
863051062856280,152906765.5,82252146.8,139,51,17.03.2025 10:53:32,225,33,А,1,0
866854050924573,152989373.5,82166916.4,65,14,17.03.2025 10:51:31,81,28р,А,1,0
863051062942205,152995610.5,82189583.6,232,0,17.03.2025 10:52:31,207,32,А,1,0
868204004611942,152975045.5,82184604.4,148,0,17.03.2025 10:53:22,62,8,А,1,0
869132073940075,153034921,82093471.6,88,5,17.03.2025 10:53:14,209,34,А,1,0
863051063176134,152944936,82191658.8,275,58,17.03.2025 10:53:28,214,6,А,1,0
866795037069968,153050737,82136031.6,122,31,17.03.2025 10:52:44,203,74,А,0,0
866854055283116,152972356,82182967.6,216,15,17.03.2025 10:52:20,240,37,А,1,0
866854056410494,152984741.5,82184282.8,278,23,17.03.2025 10:53:37,82,28р,А,1,0
866795038357313,152778287.5,82298647.6,293,0,17.03.2025 10:53:17,240,37,А,0,0
862531047681904,152933744.5,82200753.2,166,48,17.03.2025 10:53:08,227,39,А,0,0
866854055301900,152983340.5,82184842.8,276,3,17.03.2025 10:53:04,216,42,А,1,0
863051062822613,152926643.5,82141738.8,228,21,17.03.2025 10:53:16,237,54,А,1,0
863051063130164,152866727.5,82257462,319,37,17.03.2025 10:52:53,224,33,А,1,0
866854056531653,153003941.5,82177266.8,312,25,17.03.2025 10:52:43,240,37,А,1,0
866795037682687,153002638,82196602.8,58,7,17.03.2025 10:52:57,309,9а,А,1,0
863051062711097,152997236.5,82170546.8,38,29,17.03.2025 10:53:24,215,6,А,1,0
863051062812077,152846449,82272580.4,318,47,17.03.2025 10:53:47,236,54,А,1,0
863051062756712,152934136,82199590,166,0,17.03.2025 10:53:06,217,42,А,1,0
863051064818254,152942006.5,82163241.2,162,22,17.03.2025 10:53:42,213,67,А,1,0
866795039906241,152875048,82251108.4,320,31,17.03.2025 10:53:39,27,14,А,1,0
866795039969215,153023809,82152884.4,158,0,17.03.2025 10:53:35,209,34,А,1,0
862531042009853,152837293,82279001.2,133,29,17.03.2025 10:53:34,221,55,А,1,0
862531042130907,153019586.5,82178855.6,307,0,17.03.2025 10:53:57,420,44,А,0,0
866795037592399,152969048.5,82274343.6,12,44,17.03.2025 10:53:34,77,26,А,1,0
863051063274152,152983400.5,82184854,279,2,17.03.2025 10:53:44,213,67,А,1,0
861694033745900,153062390.5,82131639.6,119,31,17.03.2025 10:53:54,343,2,А,0,0
868204004621818,153010763.5,82212975.6,87,7,17.03.2025 10:53:51,213,67,А,1,0
866854053037589,152986295.5,82251895.6,348,44,17.03.2025 10:53:23,354,52,А,0,0
866795036200986,153026449,82149150,337,22,17.03.2025 10:53:50,344,2,А,0,0
863051063100076,152794103.5,82292807.6,290,0,17.03.2025 10:53:32,240,37,А,1,0
868184066406607,152983870,82173398,156,31,17.03.2025 10:53:18,212,67,А,1,0
868184067963028,153021245.5,82172823.6,141,22,17.03.2025 10:53:36,217,42,А,1,0
866192039549751,153029044,82089818.8,226,0,17.03.2025 10:53:43,343,2,А,0,0
868184066492813,153116392,82258138.8,268,35,17.03.2025 10:53:19,63,8,А,1,0
863051062756514,152934820,82185714.8,256,22,17.03.2025 10:53:47,81,28р,А,1,0
862531042815812,152950361.5,82153574,345,22,17.03.2025 10:53:16,220,55,А,1,0
868184060830430,152973226,82183303.6,231,7,17.03.2025 10:52:45,218,43,А,1,0
863051063288715,152983285,82176180.4,177,0,17.03.2025 10:53:40,241,37,А,1,0
869286035172720,153071461,82128322.8,153,8,17.03.2025 10:53:36,343,2,А,0,0
866854056351029,152811932.5,82277828.4,32,0,17.03.2025 10:53:19,69,13,А,1,0
866795036976205,152693483.5,82362631.6,191,0,17.03.2025 10:51:12,305,62,А,1,0
863051061664628,152804459.5,82265518,209,26,17.03.2025 10:53:32,425,36к,А,0,0
866795038359764,153007787.5,82171164.4,306,41,17.03.2025 10:53:27,343,2,А,0,0
863051063282734,152948899,82121546.8,111,47,17.03.2025 10:54:03,212,67,А,1,0
866795037473053,152825540.5,82283260.4,117,23,17.03.2025 10:53:21,28,14,А,1,0
863051063099997,152945524,82186666.8,283,25,17.03.2025 10:53:56,82,28р,А,1,0
866854051104456,153003817,82087894,227,30,17.03.2025 10:53:22,37,18,А,1,0
863051060846374,152944253.5,82165575.6,342,17,17.03.2025 10:53:33,212,67,А,1,0
866854056290581,153014614,82228399.6,201,20,17.03.2025 10:53:56,63,8,А,1,0
863051064957516,153038206,82254150,226,56,17.03.2025 10:54:02,73,15,А,1,0
863051062861397,152972554,82183062,225,6,17.03.2025 10:53:55,63,8,А,1,0
866795039944226,152956232.5,82182522.8,279,28,17.03.2025 10:53:18,27,14,А,1,0
866795035207008,153018751,82162271.6,159,27,17.03.2025 10:53:10,343,2,А,0,0
868184060812123,152983262.5,82176028.4,177,0,17.03.2025 10:53:53,81,28р,А,1,0
863051063122443,152911244.5,82263889.2,342,36,17.03.2025 10:53:18,82,28р,А,1,0
863051062944904,152950453,82153194.8,50,26,17.03.2025 10:53:19,236,54,А,1,0
861694037403860,153015638.5,82068289.2,255,11,17.03.2025 10:53:20,343,2,А,0,0
863051063140841,152946320.5,82162174,349,2,17.03.2025 10:53:38,210,40,А,1,0
863051062856116,152941628.5,82181790,80,21,17.03.2025 10:53:18,36,18,А,1,0
863051062952956,152765596,82292738.8,88,0,17.03.2025 10:51:52,241,37,А,1,0
862531044641067,152993791,82163375.6,318,0,17.03.2025 10:53:28,65,11,А,1,0
863051061641048,152916553,82229615.6,355,17,17.03.2025 10:53:43,224,33,А,1,0
863051062931554,152897273.5,82272879.6,202,19,17.03.2025 10:53:58,81,28р,А,1,0
863051062817878,153012364,82096215.6,306,2,17.03.2025 10:53:27,220,55,А,1,0
861292058748576,152981351.5,82185201.2,262,0,17.03.2025 10:53:04,123,90,А,0,0
868204004622949,152961220,82230951.6,197,44,17.03.2025 10:53:56,301,25,А,1,0
868204003091252,152983388.5,82175345.2,200,0,17.03.2025 10:52:33,203,74,А,0,0
868204003024238,153035501.5,82093446,330,11,17.03.2025 10:53:51,344,2,А,0,0
868204004620570,152913628,82249498.8,355,0,17.03.2025 10:53:57,222,31,А,1,0
868204005990253,153020663.5,82077086,357,32,17.03.2025 10:53:56,344,2,А,0,0
868204004639596,152940496,82187617.2,295,14,17.03.2025 10:53:58,240,37,А,1,0
860803064292812,153027211,82147322.8,133,23,17.03.2025 10:53:50,343,2,А,0,0
863051062824783,152988584.5,82167209.2,153,8,17.03.2025 10:53:41,225,33,А,1,0
866795038334312,153119026,82185487.6,99,49,17.03.2025 10:53:56,350,35,А,1,0
863051064875411,152930968,82180166,73,16,17.03.2025 10:54:01,62,8,А,1,0
863051063298433,152974796.5,82184138.8,239,8,17.03.2025 10:53:26,226,39,А,1,0
866854051051319,152876650,82144039.6,133,2,17.03.2025 10:53:45,63,8,А,1,0
863051063309396,152794393,82292746.8,307,9,17.03.2025 10:53:36,220,55,А,1,0
868184060802439,152974163.5,82183818.8,228,3,17.03.2025 10:53:34,302,29,А,1,0
866854056290490,152945558.5,82155887.6,162,0,17.03.2025 10:54:01,37,18,А,1,0
868184060806729,152983285,82101401.2,127,16,17.03.2025 10:53:41,37,18,А,1,0
866795037699301,152882279.5,82150382,77,33,17.03.2025 10:53:48,37,18,А,1,0
863051063285562,153013268.5,82197762.8,315,6,17.03.2025 10:53:52,206,32,А,1,0
866854052990614,153011873.5,82213265.2,56,16,17.03.2025 10:53:28,62,8,А,1,0
281003095,152960300.5,82239239.6,177,18,17.03.2025 10:54:01,215,6,А,0,0
868184060876250,153000143.5,82194863.6,56,13,17.03.2025 10:53:10,213,67,А,1,0
866854056320800,152782705,82286814,118,0,17.03.2025 10:53:42,241,37,А,1,0
866795035236932,152951081.5,82143996.4,163,47,17.03.2025 10:53:05,123,90,А,0,0
866854056402111,152875903,82250470,320,23,17.03.2025 10:53:22,220,55,А,1,0
863051064753295,153004708,82176063.6,38,8,17.03.2025 10:53:54,212,67,А,1,0
866854050991069,152895266.5,82151398,266,20,17.03.2025 10:53:17,36,18,А,1,0
866854056308755,152812985.5,82279146.8,193,0,17.03.2025 10:53:30,236,54,А,1,0
860803061753832,153010363,82074770.8,181,0,17.03.2025 10:51:28,343,2,А,0,0
863051063309339,152880319,82288294,308,0,17.03.2025 10:53:26,49,57,А,1,0
866854055283231,152997487,82191086,19,5,17.03.2025 10:52:38,62,8,А,1,0
866795039905144,152868352,82256020.4,138,27,17.03.2025 10:53:10,352,36,А,1,0
868184060824904,152928845.5,82201503.6,339,0,17.03.2025 10:53:07,423,51,А,0,0
863051062856280,152906770,82252145.2,124,51,17.03.2025 10:53:32,225,33,А,1,0
866854050924573,152991079,82167674.8,414,31,17.03.2025 10:53:22,81,28р,А,1,0
863051062942205,152995561,82189559.6,233,5,17.03.2025 10:53:42,207,32,А,1,0
868204004611942,152975020,82184404.4,148,0,17.03.2025 10:53:52,62,8,А,1,0
869132073940075,153034858,82093303.6,193,10,17.03.2025 10:54:04,209,34,А,1,0
863051063176134,152940041.5,82191735.6,313,6,17.03.2025 10:53:47,214,6,А,1,0
866795037069968,153050737,82136031.6,122,31,17.03.2025 10:52:44,203,74,А,0,0
866854055283116,152972356,82182967.6,216,15,17.03.2025 10:52:20,240,37,А,1,0
866854056410494,152984738.5,82184279.6,337,23,17.03.2025 10:53:37,82,28р,А,1,0
866795038357313,152775632.5,82296481.2,195,12,17.03.2025 10:53:46,240,37,А,0,0
862531047681904,152936321.5,82193558,167,66,17.03.2025 10:53:44,227,39,А,0,0
866854055301900,152983114,82184854,276,0,17.03.2025 10:53:35,216,42,А,1,0
863051062822613,152924921.5,82140514.8,223,0,17.03.2025 10:53:58,237,54,А,1,0
863051063130164,152861473,82261434.8,331,17,17.03.2025 10:53:39,224,33,А,1,0
866854056531653,152997718,82180479.6,216,19,17.03.2025 10:53:43,240,37,А,1,0
866795037682687,153006461.5,82198566,122,25,17.03.2025 10:53:52,308,9а,А,1,0
863051062711097,152997755.5,82172306.8,314,14,17.03.2025 10:54:00,215,6,А,1,0
863051062812077,152846449,82272580.4,318,47,17.03.2025 10:53:47,236,54,А,1,0
863051062756712,152934133,82199588.4,166,0,17.03.2025 10:53:15,217,42,А,1,0
863051064818254,152942006.5,82163241.2,162,22,17.03.2025 10:53:42,213,67,А,1,0
866795039906241,152875048,82251108.4,313,31,17.03.2025 10:53:39,27,14,А,1,0
866795039969215,153023809,82152884.4,153,3,17.03.2025 10:54:01,209,34,А,1,0
862531042009853,152841619,82275906.8,151,17,17.03.2025 10:54:07,221,55,А,1,0
862531042130907,153019586.5,82178854,308,0,17.03.2025 10:53:57,420,44,А,0,0
866795037592399,152970004,82279959.6,356,41,17.03.2025 10:54:05,77,26,А,1,0
863051063274152,152982661,82184906.8,265,8,17.03.2025 10:54:01,213,67,А,1,0
861694033745900,153062387.5,82131638,118,31,17.03.2025 10:53:54,343,2,А,0,0
868204004621818,153010763.5,82212972.4,87,7,17.03.2025 10:53:51,213,67,А,1,0
866854053037589,152986295.5,82251895.6,348,44,17.03.2025 10:53:23,354,52,А,0,0
866795036200986,153026452,82149148.4,337,22,17.03.2025 10:53:50,344,2,А,0,0
863051063100076,152794106.5,82292807.6,290,0,17.03.2025 10:53:32,240,37,А,1,0
868184066406607,152988061,82167967.6,151,2,17.03.2025 10:54:19,212,67,А,1,0
868184067963028,153025628.5,82170710,128,21,17.03.2025 10:54:17,217,42,А,1,0
866192039549751,153029039.5,82089815.6,226,0,17.03.2025 10:53:43,343,2,А,0,0
868184066492813,153105046,82259786.8,269,52,17.03.2025 10:54:13,63,8,А,1,0
863051062756514,152932681,82185338.8,259,12,17.03.2025 10:54:06,81,28р,А,1,0
862531042815812,152947025.5,82160086,342,20,17.03.2025 10:54:15,220,55,А,1,0
868184060830430,152969479,82180951.6,281,15,17.03.2025 10:54:24,218,43,А,1,0
863051063288715,152983520.5,82174790,173,18,17.03.2025 10:54:09,241,37,А,1,0
869286035172720,153071462.5,82128322.8,118,8,17.03.2025 10:53:36,343,2,А,0,0
866854056351029,152812001.5,82277932.4,33,10,17.03.2025 10:53:33,69,13,А,1,0
866795036976205,152693483.5,82362631.6,191,0,17.03.2025 10:51:12,305,62,А,1,0
863051061664628,152803499.5,82264882.8,237,32,17.03.2025 10:53:39,425,36к,А,0,0
866795038359764,153006781,82171743.6,300,0,17.03.2025 10:54:06,343,2,А,0,0
863051063282734,152948896,82121548.4,109,47,17.03.2025 10:54:03,212,67,А,1,0
866795037473053,152835679,82279745.2,123,39,17.03.2025 10:54:11,28,14,А,1,0
863051063099997,152945519.5,82186666.8,312,25,17.03.2025 10:53:56,82,28р,А,1,0
866854051104456,153000440.5,82082967.6,195,41,17.03.2025 10:53:59,37,18,А,1,0
863051060846374,152944250.5,82165572.4,346,17,17.03.2025 10:53:33,212,67,А,1,0
866854056290581,153014608,82228402.8,182,20,17.03.2025 10:53:56,63,8,А,1,0
863051064957516,153037118.5,82253329.2,224,57,17.03.2025 10:54:07,73,15,А,1,0
863051062861397,152972551,82183058.8,232,6,17.03.2025 10:53:55,63,8,А,1,0
866795039944226,152948401,82183550,328,37,17.03.2025 10:54:14,27,14,А,1,0
866795035207008,153020548,82158687.6,159,25,17.03.2025 10:54:13,343,2,А,0,0
868184060812123,152983262.5,82176028.4,177,0,17.03.2025 10:53:53,81,28р,А,1,0
863051063122443,152907937,82266294,320,0,17.03.2025 10:54:06,82,28р,А,1,0
863051062944904,152947655.5,82159274.8,325,26,17.03.2025 10:54:11,236,54,А,1,0
861694037403860,153014768.5,82067825.2,288,18,17.03.2025 10:54:05,343,2,А,0,0
863051063140841,152946229,82162362.8,342,0,17.03.2025 10:54:18,210,40,А,1,0
863051062856116,152940308.5,82186650.8,256,23,17.03.2025 10:54:11,36,18,А,1,0
863051062952956,152765596,82292738.8,88,0,17.03.2025 10:51:52,241,37,А,1,0
862531044641067,152993786.5,82163378.8,97,3,17.03.2025 10:53:51,65,11,А,1,0
863051061641048,152916554.5,82229617.2,1,17,17.03.2025 10:53:43,224,33,А,1,0
863051062931554,152897272,82272879.6,202,19,17.03.2025 10:53:58,81,28р,А,1,0
863051062817878,153005063.5,82098926,270,23,17.03.2025 10:53:59,220,55,А,1,0
861292058748576,152977412.5,82186874.8,256,41,17.03.2025 10:53:46,123,90,А,0,0
868204004622949,152960044,82226753.2,200,55,17.03.2025 10:54:18,301,25,А,1,0
868204003091252,152984693.5,82172108.4,155,19,17.03.2025 10:54:15,203,74,А,0,0
868204004612536,153010000,82212871.6,68,10,17.03.2025 10:54:13,72,15,А,1,0
868204003024238,153037078,82094742,115,7,17.03.2025 10:54:12,344,2,А,0,0
868204004620570,152913625,82249495.6,352,0,17.03.2025 10:53:57,222,31,А,1,0
868204005990253,153020518,82078742,357,10,17.03.2025 10:54:17,344,2,А,0,0
868204004639596,152938928.5,82188302,317,39,17.03.2025 10:54:08,240,37,А,1,0
860803064292812,153028351,82144946.8,148,45,17.03.2025 10:54:03,343,2,А,0,0
863051062824783,152988611.5,82167154.8,151,0,17.03.2025 10:54:07,225,33,А,1,0
866795038334312,153119024.5,82185489.2,72,49,17.03.2025 10:53:56,350,35,А,1,0
863051064875411,152930963.5,82180166,73,16,17.03.2025 10:54:01,62,8,А,1,0
863051063298433,152974793.5,82184140.4,239,8,17.03.2025 10:53:26,226,39,А,1,0
866854051051319,152876650,82144039.6,133,2,17.03.2025 10:53:45,63,8,А,1,0
863051063309396,152794361.5,82292770.8,307,0,17.03.2025 10:54:09,220,55,А,1,0
868184060802439,152974165,82183815.6,223,3,17.03.2025 10:53:34,302,29,А,1,0
866854056290490,152945554,82155886,161,0,17.03.2025 10:54:01,37,18,А,1,0
868184060806729,152983285,82101401.2,127,16,17.03.2025 10:53:41,37,18,А,1,0
866795037699301,152883574,82150511.6,83,51,17.03.2025 10:53:53,37,18,А,1,0
863051063285562,153013268.5,82197762.8,6,6,17.03.2025 10:53:52,206,32,А,1,0
866854052990614,153012080.5,82215902,356,50,17.03.2025 10:53:48,62,8,А,1,0
281003095,152960225.5,82238046,182,31,17.03.2025 10:54:11,215,6,А,0,0
868184060876250,153000143.5,82194863.6,56,13,17.03.2025 10:53:10,213,67,А,1,0
866854056320800,152782705,82286814,118,0,17.03.2025 10:53:58,241,37,А,1,0
866795035236932,152952110.5,82141698.8,162,2,17.03.2025 10:54:07,123,90,А,0,0
866854056402111,152875906,82250466.8,320,23,17.03.2025 10:53:22,220,55,А,1,0
863051064753295,153004763.5,82176103.6,43,2,17.03.2025 10:54:18,212,67,А,1,0
